instance,rolling_acc,active_real_acc,active_pred_acc,active_real_div,active_pred_div,pool_real_acc,pool_real_div,K,lambda,drift_count,n_swapped,mean_margin,mean_A_inst,mean_C,mean_w,lbd_updates,lbd_instances,lbd_gap_mean,lbd_conf_mean,lbd_gap_pre_mean,lbd_conf_pre_mean,lbd_pool_updates
500,0.89,0.7647999999999999,0.7681989479308197,0.24879080459770117,0.2394310344827586,0.7541428571428571,0.2406666666666667,18,0.849985641605199,0,0,0.8202163703376514,0.7710290787486288,0.7715584025072075,0.7660731148069745,0,0,,,,,0
1000,0.93,0.7565666666666666,0.7186180976990583,0.27501839080459767,0.2540737777777776,0.7406285714285713,0.2779287784679089,18,0.8499999994109615,0,0,0.7922809502426272,0.8995682197695138,0.7952424500615417,0.7467836916221462,0,0,,,,,0
1500,0.93,0.7573666666666665,0.7152881647408763,0.27664597701149424,0.2596824361685822,0.7414428571428571,0.2794952380952381,18,0.849999999467556,0,0,0.7581462346260517,0.7067581249299456,0.6845261277056436,0.6862948060594461,0,0,,,,,0
2000,0.95,0.7575000000000002,0.6965454927248379,0.27633793103448273,0.2561483222608427,0.7415714285714287,0.27919917184265014,18,0.8499999995187127,0,0,0.7203670614314287,0.7233118710212539,0.6734142221861935,0.6667515129707887,0,0,,,,,0
2500,0.96,0.7573666666666666,0.67873601017727,0.27743218390804597,0.2575595699251001,0.7414571428571429,0.2803602484472049,18,0.8499999995649544,0,0,0.7913140426888644,0.7085257213379869,0.7351264396532227,0.6893479200272215,0,0,,,,,0
3000,0.94,0.7563333333333334,0.8095047255576533,0.2785425287356322,0.3010717503763638,0.7401142857142856,0.281624016563147,18,0.8499999996067532,0,0,0.8452114508282961,0.815003702089531,0.7805982026815417,0.782627819448458,0,0,,,,,0
3500,0.92,0.7578000000000003,0.7874635096082673,0.2787540229885057,0.3124457363328268,0.7410428571428571,0.2825494824016563,18,0.8499999996445361,0,0,0.7444036226332269,0.8331375753529404,0.7614773733652779,0.7639425053201833,0,0,,,,,0
4000,0.96,0.7588,0.6988315815124834,0.27876781609195406,0.2693908652782694,0.7420857142857143,0.2829689440993789,18,0.8499999996786889,0,0,0.8860462145447418,0.7082364380415525,0.774083970560854,0.7251815287599127,0,0,,,,,0
4500,0.93,0.7602333333333333,0.8327352664635943,0.2783701149425287,0.2542196250424601,0.7436999999999999,0.2826679089026915,18,0.8499999997095602,0,0,0.8222679216057746,0.8833333333333333,0.8216036381540063,0.8213977963506095,0,0,,,,,0
5000,0.93,0.7597333333333335,0.6630957069502796,0.2786942528735632,0.26106042043553257,0.7433142857142858,0.28332256728778465,18,0.8499999997374654,0,0,0.833785959808819,0.7148508882505824,0.7443544148012621,0.6767892537018985,0,0,,,,,0
