instance,rolling_acc,active_real_acc,active_pred_acc,active_real_div,active_pred_div,pool_real_acc,pool_real_div,K,lambda,drift_count,n_swapped,mean_margin,mean_A_inst,mean_C,mean_w,lbd_updates,lbd_instances,lbd_gap_mean,lbd_conf_mean,lbd_gap_pre_mean,lbd_conf_pre_mean,lbd_pool_updates
500,0.61,0.36680000000000007,0.3858414249406072,0.34523218390804594,0.2974620689655172,0.3580285714285714,0.3592521739130435,15,0.849985641605199,0,0,0.503790635773044,0.3691860519447218,0.37503746353260303,0.3769880838328608,0,0,,,,,0
1000,0.64,0.3906333333333334,0.44555075720600334,0.3630505747126437,0.32790287816091945,0.3869714285714286,0.36817225672877846,15,0.8499999994109615,0,0,0.39290743730661243,0.39852160189607216,0.33523960662592245,0.38358338403312187,0,0,,,,,0
1500,0.66,0.3958999999999999,0.3617599583827614,0.3703563218390805,0.35272910639080446,0.3919714285714285,0.37512877846790893,15,0.8499999996445361,0,0,0.5988220650013059,0.39840754856858956,0.46651510554871994,0.4033892678196118,763,191,0.5339067866646113,0.9741793193366833,0.16924346156340733,0.7534148666914158,9609
2000,0.7,0.40306666666666663,0.36407610314167793,0.3751862068965517,0.3761755093686435,0.39870000000000005,0.378151966873706,15,0.84999999978549,0,0,0.4905913803760638,0.28352033272643845,0.3430781307884194,0.3460791520902463,1483,371,0.536509280028211,0.9746494862815216,0.1582558301404247,0.7397824447877144,18224
2500,0.72,0.4051,0.5172958920448898,0.37633793103448276,0.384189843237311,0.4012571428571428,0.379136231884058,15,0.8499999998705507,0,0,0.5262614486242495,0.4860937623843303,0.46466631294379124,0.4822508846117561,2171,545,0.539076386895736,0.9751849232718651,0.1569688517415988,0.7366054715540347,26895
3000,0.68,0.40669999999999995,0.3454247446093379,0.37790114942528735,0.40043413766853786,0.4031571428571429,0.37930890269151135,15,0.849999999921882,0,0,0.24105557206657854,0.37817718891375574,0.2553389224438696,0.2883753560447607,3034,734,0.5455304685995409,0.9761629167480403,0.1654340963840642,0.7418505004260646,35453
3500,0.61,0.41053333333333336,0.4308982542635867,0.3788367816091954,0.40787812396993295,0.4069285714285714,0.3791349896480331,15,0.8499999999528586,0,0,0.21753414547890687,0.22648855769238457,0.18662752934609622,0.27562979218182004,3777,899,0.547487247282746,0.9761390520740586,0.1635413352964841,0.7391792897505424,42428
4000,0.75,0.4129666666666667,0.43259417695086383,0.3802689655172413,0.4141791259093873,0.4093285714285715,0.3790223602484472,15,0.8499999999715517,0,0,0.3492189433986298,0.3923690681920286,0.30227458304786886,0.3532193428206052,4232,1034,0.5391198633397567,0.9747140747637267,0.15493310765990273,0.7340208829864805,49400
4500,0.72,0.41609999999999997,0.5452516791957792,0.38078390804597706,0.4188712382831572,0.41282857142857143,0.3783710144927537,15,0.8499999999828324,0,0,0.3251184566554876,0.48805222399650255,0.33966688229475234,0.4264241200719292,4598,1157,0.5344917494089528,0.9739104367531217,0.1437007211476699,0.7293103671038418,56902
5000,0.73,0.421,0.5896135096263289,0.3818252873563218,0.4172387728515512,0.417242857142857,0.37785548654244305,15,0.8499999999896399,0,0,0.6464039031414113,0.7619923309064051,0.6721893121370796,0.6215313596477462,4941,1267,0.5312079406078806,0.9724629746196028,0.1315955903228882,0.7231096174866547,65377
5500,0.75,0.4213666666666666,0.4856835157838148,0.38065057471264374,0.41019125140660195,0.42024285714285714,0.3757693581780538,15,0.849999999993748,0,0,0.5300926223202226,0.4558931653072263,0.4375692448615627,0.4466033400388438,5271,1368,0.5291383865479561,0.9715096417984787,0.12170864904923295,0.7187023183699044,73731
6000,0.67,0.42373333333333324,0.31333277219093414,0.38022528735632183,0.4117008816397203,0.4226285714285714,0.37339958592132505,15,0.8499999999962273,0,0,0.39797338997572396,0.4884907916249448,0.3855133239687839,0.33792083478938323,5653,1482,0.522464523052133,0.9702599925738908,0.11656205315829322,0.7139847234875455,81008
6500,0.68,0.4244666666666666,0.3857183528533491,0.38084597701149425,0.4108273228701107,0.4251857142857143,0.3738207039337474,15,0.8499999999977234,0,0,0.42135047616733273,0.5070892239841049,0.38678945155034833,0.3672328726661634,5935,1565,0.5204884713778202,0.9697159313636895,0.11283858696237178,0.708816823853594,87356
7000,0.81,0.42483333333333323,0.29971644498505534,0.3803885057471265,0.3898342743669678,0.4259,0.37214865424430643,15,0.8499999999986261,0,0,0.21945485139728044,0.1877391961554922,0.17652812060700185,0.22372889437377302,6260,1664,0.5147133166642003,0.9687603877882389,0.10942109270352442,0.7055546316961144,93313
7500,0.7,0.42439999999999994,0.38509859524359097,0.37876781609195403,0.3768112689281926,0.4265285714285715,0.36873498964803314,15,0.849999999999171,0,0,0.35352763004437454,0.4140257940706084,0.30761139151204636,0.33454575662719893,6498,1745,0.5089952424085515,0.9681240104385237,0.1057034430667882,0.7015332169829666,97461
8000,0.68,0.42433333333333334,0.36814196910871416,0.37830804597701156,0.3783969421050276,0.42829999999999996,0.3676327122153209,15,0.8499999999994999,0,0,0.48080658525920755,0.5568983911309066,0.48789354365248516,0.4154786746772696,6913,1862,0.5038315644569774,0.9677315895911123,0.10411746647983389,0.700157255201746,103567
8500,0.75,0.42776666666666663,0.5388898064084197,0.37953333333333333,0.389402916510436,0.4323142857142857,0.36763064182194616,15,0.8499999999996983,0,0,0.2832595878007531,0.5963361510035692,0.3441101339919916,0.42568043432797154,7397,1990,0.5049082862391143,0.9681842904138189,0.10374432581627423,0.6994166790194897,110176
9000,0.68,0.4306333333333333,0.539577446332008,0.3794,0.40825992083955,0.43531428571428576,0.3653250517598344,15,0.8499999999998178,0,0,0.5224777197737238,0.7327077951594382,0.5902047494815812,0.5558046910339064,7753,2102,0.5017497768285425,0.9677310920537516,0.09861999755852605,0.6967178159632437,117322
9500,0.55,0.4294333333333334,0.303749835329424,0.37837011494252876,0.42151641830282927,0.4347857142857143,0.36221573498964804,15,0.84999999999989,0,0,0.3025879201847687,0.16764034567529817,0.19643980260234312,0.23149571011812572,8110,2211,0.5004280527281448,0.967624756916906,0.09614626093565784,0.695251139729756,123816
