target,label_pct,winner,loser,k_datasets,mean_gap,cohens_d,win_rate,breakdown_point,fail_magnitude,fail_consistency,fail_stability,fragile
global_acc,1,config_12,config_3,9,0.003989629629629639,0.21944195845546755,0.6666666666666666,0.2222222222222222,False,False,False,False
global_acc,1,config_4,config_12,9,0.00021777777777777353,0.015819132526507417,0.6666666666666666,0.1111111111111111,True,False,True,True
global_acc,1,config_12,config_5,9,0.03827703703703704,0.8296700800240265,0.7777777777777778,0.6666666666666666,False,False,False,False
global_acc,1,config_12,config_6,9,0.023619259259259267,0.9960353174036068,0.8888888888888888,0.8888888888888888,False,False,False,False
global_acc,1,config_12,config_7,9,0.03668666666666668,0.7645648513866142,0.6666666666666666,0.5555555555555556,False,False,False,False
global_acc,1,config_12,config_8,9,0.023209629629629618,1.3002527631171694,0.8888888888888888,0.7777777777777778,False,False,False,False
global_acc,1,config_12,config_9,9,0.015888888888888904,0.44693325155058683,0.6666666666666666,0.3333333333333333,False,False,False,False
global_acc,1,config_12,config_base,9,0.023865925925925933,0.7459528192197945,0.7777777777777778,0.5555555555555556,False,False,False,False
global_acc,1,config_2,config_13,9,0.022495370370370374,0.8412706232607795,0.8888888888888888,0.7777777777777778,False,False,False,False
global_acc,1,config_3,config_13,9,0.0321835185185185,1.2186223207404665,1.0,1.0,False,False,False,False
global_acc,1,config_4,config_13,9,0.03639092592592591,1.1956703890351168,1.0,1.0,False,False,False,False
global_acc,1,config_13,config_5,9,0.002103888888888905,0.33605721297503405,0.4444444444444444,0.2222222222222222,False,True,False,True
global_acc,1,config_6,config_13,9,0.012553888888888871,0.5607376888197747,0.7777777777777778,0.4444444444444444,False,False,False,False
global_acc,1,config_13,config_7,9,0.0005135185185185458,0.06601718876964074,0.4444444444444444,0.1111111111111111,True,True,True,True
global_acc,1,config_8,config_13,9,0.01296351851851852,0.34915889688078877,0.6666666666666666,0.3333333333333333,False,False,False,False
global_acc,1,config_9,config_13,9,0.020284259259259235,1.498392743921805,1.0,1.0,False,False,False,False
global_acc,1,config_base,config_13,9,0.012307222222222204,0.8225941229318925,0.8888888888888888,0.7777777777777778,False,False,False,False
global_acc,1,config_3,config_2,9,0.009688148148148125,2.1061723718264664,1.0,1.0,False,False,False,False
global_acc,1,config_4,config_2,9,0.013895555555555538,2.456363481150573,1.0,1.0,False,False,False,False
global_acc,1,config_2,config_5,9,0.02459925925925928,0.8214998476479327,0.8888888888888888,0.7777777777777778,False,False,False,False
global_acc,1,config_2,config_6,9,0.009941481481481503,1.0414578307306068,0.8888888888888888,0.8888888888888888,False,False,False,False
global_acc,1,config_2,config_7,9,0.02300888888888892,0.7292079138059543,0.7777777777777778,0.5555555555555556,False,False,False,False
global_acc,1,config_2,config_8,9,0.009531851851851854,0.4847675650496356,0.5555555555555556,0.3333333333333333,False,True,False,True
global_acc,1,config_2,config_9,9,0.002211111111111139,0.10122439063951066,0.3333333333333333,0.1111111111111111,True,True,True,True
global_acc,1,config_2,config_base,9,0.010188148148148168,0.715939785243295,0.6666666666666666,0.5555555555555556,False,False,False,False
global_acc,1,config_4,config_3,9,0.004207407407407413,0.8857393507696215,0.7777777777777778,0.5555555555555556,False,False,False,False
global_acc,1,config_3,config_5,9,0.034287407407407405,1.136613473186403,1.0,1.0,False,False,False,False
global_acc,1,config_3,config_6,9,0.019629629629629625,2.079656903426152,1.0,1.0,False,False,False,False
global_acc,1,config_3,config_7,9,0.032697037037037045,1.0425746426285312,1.0,1.0,False,False,False,False
global_acc,1,config_3,config_8,9,0.019219999999999977,1.0923298937158816,1.0,1.0,False,False,False,False
global_acc,1,config_3,config_9,9,0.011899259259259264,0.5976231735182245,0.7777777777777778,0.5555555555555556,False,False,False,False
global_acc,1,config_3,config_base,9,0.019876296296296295,1.283140964092125,1.0,1.0,False,False,False,False
global_acc,1,config_4,config_5,9,0.038494814814814815,1.1379861531879012,1.0,1.0,False,False,False,False
global_acc,1,config_4,config_6,9,0.02383703703703704,2.061292205085952,1.0,1.0,False,False,False,False
global_acc,1,config_4,config_7,9,0.036904444444444455,1.045220880891228,1.0,1.0,False,False,False,False
global_acc,1,config_4,config_8,9,0.02342740740740739,1.4968292998498007,1.0,1.0,False,False,False,False
global_acc,1,config_4,config_9,9,0.016106666666666675,0.6780473692337151,0.7777777777777778,0.5555555555555556,False,False,False,False
global_acc,1,config_4,config_base,9,0.024083703703703704,1.2566806383863454,0.8888888888888888,0.8888888888888888,False,False,False,False
global_acc,1,config_6,config_5,9,0.014657777777777777,0.5809630985167951,0.6666666666666666,0.4444444444444444,False,False,False,False
global_acc,1,config_7,config_5,9,0.0015903703703703592,0.2012489730833997,0.6666666666666666,0.1111111111111111,False,False,True,True
global_acc,1,config_8,config_5,9,0.015067407407407425,0.37328024725702263,0.6666666666666666,0.3333333333333333,False,False,False,False
global_acc,1,config_9,config_5,9,0.02238814814814814,1.2653611914723069,1.0,1.0,False,False,False,False
global_acc,1,config_base,config_5,9,0.014411111111111109,0.8073036644716334,1.0,1.0,False,False,False,False
global_acc,1,config_6,config_7,9,0.013067407407407416,0.4783840929667955,0.5555555555555556,0.3333333333333333,False,True,False,True
global_acc,1,config_8,config_6,9,0.00040962962962964866,0.02095760643973255,0.5555555555555556,0.1111111111111111,True,True,True,True
global_acc,1,config_9,config_6,9,0.007730370370370363,0.39285931711367605,0.7777777777777778,0.3333333333333333,False,False,False,False
global_acc,1,config_6,config_base,9,0.0002466666666666666,0.02028804624864053,0.5555555555555556,0.1111111111111111,True,True,True,True
global_acc,1,config_8,config_7,9,0.013477037037037065,0.33380347141626887,0.6666666666666666,0.2222222222222222,False,False,False,False
global_acc,1,config_9,config_7,9,0.02079777777777778,1.2617002088229896,1.0,1.0,False,False,False,False
global_acc,1,config_base,config_7,9,0.01282074074074075,0.6597386430932991,0.8888888888888888,0.6666666666666666,False,False,False,False
