instance,rolling_acc,active_real_acc,active_pred_acc,active_real_div,active_pred_div,pool_real_acc,pool_real_div,K,lambda,drift_count,n_swapped,mean_margin,mean_A_inst,mean_C,mean_w,lbd_updates,lbd_instances,lbd_gap_mean,lbd_conf_mean,lbd_gap_pre_mean,lbd_conf_pre_mean,lbd_pool_updates
500,0.9,0.7647999999999999,0.7681989479308197,0.24879080459770117,0.2394310344827586,0.7541428571428571,0.2406666666666667,18,0.75,0,0,0.8202163703376514,0.7710290787486288,0.7715584025072075,0.7660731148069745,0,0,,,,,0
1000,0.93,0.7565666666666666,0.7294035578356354,0.27501839080459767,0.2540737777777776,0.7406285714285713,0.2779287784679089,18,0.75,0,0,0.7922809502426272,0.8961807213140774,0.7993632686457989,0.7541567064464376,0,0,,,,,0
1500,0.94,0.7562333333333332,0.6752709258801239,0.28046206896551723,0.2785022982375477,0.7397285714285715,0.28409399585921324,18,0.75,0,0,0.7550032457393321,0.7033993265892612,0.6754227178380943,0.6614890329769403,0,0,,,,,0
2000,0.93,0.7584666666666667,0.7399253789886661,0.2810068965517242,0.31652779738727954,0.7415142857142858,0.2861846790890269,18,0.75,0,0,0.7723615169383657,0.835353322364965,0.7569665383674654,0.732932771347695,0,0,,,,,0
2500,0.96,0.7600333333333334,0.7601917016507846,0.28020459770114947,0.3180369167646404,0.7423428571428571,0.28676770186335404,18,0.75,0,0,0.7480959715783558,0.8068301221247391,0.7504968547760635,0.746340525509072,0,0,,,,,0
3000,0.92,0.7599333333333333,0.804883152670845,0.2798942528735633,0.29964356345246135,0.7411428571428572,0.2882277432712215,18,0.75,0,0,0.826206874676048,0.6797690764007385,0.7080435067230405,0.7498297004630337,0,0,,,,,0
3500,0.94,0.7567999999999999,0.7308395452637199,0.28342988505747124,0.2910237426785406,0.7375714285714285,0.29163229813664593,18,0.75,0,0,0.7078828194723635,0.7536246481373395,0.6602842584293387,0.6807075869953455,0,0,,,,,0
4000,0.95,0.7576666666666667,0.8389462956973729,0.28356321839080456,0.2819245240675047,0.7380285714285715,0.2917167701863354,18,0.75,0,0,0.8211773918602343,0.819727163536602,0.7720022166316873,0.7999860717699938,0,0,,,,,0
4500,0.92,0.7569666666666667,0.7668336208335143,0.28546896551724144,0.2730772126445823,0.7372428571428571,0.2929453416149068,18,0.75,0,0,0.8182398075342124,0.8114114204973529,0.7735289418846866,0.7608281001386378,0,0,,,,,0
5000,0.91,0.7545999999999997,0.805449161409396,0.2883632183908046,0.28067903632230173,0.7354142857142857,0.29593167701863354,18,0.75,0,0,0.7654440649251629,0.8632728963172368,0.7302253520223911,0.7565075855551326,0,0,,,,,0
