table,target,label_pct,feature,coef_pp,ci_lo,ci_hi,p_value,fanova_importance,ols_r2
table4_everything,f1_score,5,tr_disagree,-0.05453125000000569,-2.2977476381237514,2.1886851381237395,0.9616667640116437,0.22966381345668546,0.7676704900876251
table4_everything,f1_score,5,tr_acc,-0.24255208333331513,-2.224750691579703,1.739646524913073,0.8088597642861569,0.055414989950969704,0.7676704900876251
table4_everything,f1_score,1,inf_margin,5.478888888888891,3.2536944892783297,7.704083288499453,3.5907705139374546e-06,0.363068605773795,0.8901507067821055
table4_everything,f1_score,1,inf_acc,2.02111111111112,-0.20408328849944102,4.246305510721681,0.07460426700147388,0.21307327825624897,0.8901507067821055
table4_everything,f1_score,1,inf_div,0.07340277777778681,-2.165655895528685,2.3124614510842587,0.9483215417110328,0.007407014654575066,0.8901507067821055
table4_everything,f1_score,1,tr_margin,-1.5239583333333373,-3.6495722989684696,0.601655632301795,0.15821174309306815,0.09422920690906958,0.8901507067821055
table4_everything,f1_score,1,tr_disagree,1.2146527777777743,-0.9109611878573571,3.3402667434129056,0.2599320949608999,0.288999755554238,0.8901507067821055
table4_everything,f1_score,1,tr_acc,-0.5268749999999839,-2.405155252702299,1.3514052527023312,0.5794335753333082,0.03322213817630669,0.8901507067821055
table5_inference,global_acc,5,inf_margin,0.06833333333332448,-0.7073943160674668,0.8440609827341158,0.8588615362147652,0.40176857929481335,0.9828704089665489
table5_inference,global_acc,5,inf_acc,1.0972222222222332,0.321494572821442,1.8729498716230244,0.006973918194104126,0.49354273042970626,0.9828704089665489
table5_inference,global_acc,5,inf_div,0.14972222222222042,-0.8764690004933781,1.175913444937819,0.7684508788921838,0.10468868953279278,0.9828704089665489
table5_inference,global_acc,1,inf_margin,1.4277777777777674,0.6336984056952358,2.221857149860299,0.0008777683849940866,0.6075351001109501,0.9902041840053287
table5_inference,global_acc,1,inf_acc,1.1122222222222298,0.31814285013969834,1.9063015943047612,0.0074849026292616964,0.36061059500679227,0.9902041840053287
table5_inference,global_acc,1,inf_div,-0.02111111111111763,-1.07157938099947,1.0293571587772345,0.9676320712644257,0.03185430420159409,0.9902041840053287
table5_inference,f1_score,5,inf_margin,3.3166666666666575,0.012908642741488396,6.620424690591827,0.04916180960833564,0.4663900929677199,0.753102065202875
table5_inference,f1_score,5,inf_acc,1.2399999999999978,-2.0637580239251703,4.543758023925166,0.4505220107008264,0.4633285377582123,0.753102065202875
table5_inference,f1_score,5,inf_div,0.23277777777779118,-4.137683283842297,4.603238839397879,0.9143651009507329,0.07028136856264564,0.753102065202875
table5_inference,f1_score,1,inf_margin,5.231111111111098,2.278020002691985,8.184202219530212,0.0010193863287629142,0.6141549729814108,0.8983772265516762
table5_inference,f1_score,1,inf_acc,1.7733333333333385,-1.1797577750857744,4.726424441752451,0.23046649489063525,0.36308935709104984,0.8983772265516762
table5_inference,f1_score,1,inf_div,-0.08499999999999719,-3.9915723358965236,3.821572335896529,0.9649580429411476,0.02275566924814318,0.8983772265516762
table6_training,global_acc,5,tr_margin,-0.44555555555556403,-1.1069394323136779,0.2158283212025498,0.18123522247566975,0.17415925975490365,0.9864601591867674
table6_training,global_acc,5,tr_disagree,-0.23722222222222555,-0.8986060989803395,0.4241616545358884,0.47317871660522304,0.5840529013018401,0.9864601591867674
table6_training,global_acc,5,tr_acc,-0.2225925925926684,-0.7626102666463931,0.3174250814610563,0.4102021926375575,0.24178783824554262,0.9864601591867674
table6_training,global_acc,1,tr_margin,-0.8027777777777829,-2.0682239009318666,0.46266834537630097,0.2074875561167533,0.18912581963352593,0.9778166640466325
table6_training,global_acc,1,tr_disagree,1.0372222222222294,-0.22822390093185474,2.3026683453763135,0.10555903341953411,0.6169110855775058,0.9778166640466325
table6_training,global_acc,1,tr_acc,-0.29888888888894627,-1.3321213217925023,0.7343435440146098,0.56248948743103,0.19396309411526402,0.9778166640466325
table6_training,f1_score,5,tr_margin,-0.5144444444444498,-1.3195006902723738,0.2906118013834742,0.20425017180337512,0.2059462415011126,0.9863495171771114
table6_training,f1_score,5,tr_disagree,-0.15944444444443695,-0.9645006902723612,0.6456118013834873,0.6914112242672785,0.5448781351301464,0.9863495171771114
table6_training,f1_score,5,tr_acc,-0.213703703703775,-0.8710293758767863,0.4436219684692363,0.5153381508682374,0.24917562267292853,0.9863495171771114
table6_training,f1_score,1,tr_margin,-1.2077777777777838,-2.9982940903180335,0.5827385347624658,0.18068419416004647,0.17259199901064937,0.9639417622926378
table6_training,f1_score,1,tr_disagree,2.2127777777777844,0.4222614652375345,4.003294090318034,0.016652692364392468,0.6629252978067641,0.9639417622926378
table6_training,f1_score,1,tr_acc,-0.052592592592664245,-1.5145430398770987,1.4093578546917702,0.9424698556269425,0.16448270252752495,0.9639417622926378
