instance,rolling_acc,active_real_acc,active_pred_acc,active_real_div,active_pred_div,pool_real_acc,pool_real_div,K,lambda,drift_count,n_swapped,mean_margin,mean_A_inst,mean_C,mean_w,lbd_updates,lbd_instances,lbd_gap_mean,lbd_conf_mean,lbd_gap_pre_mean,lbd_conf_pre_mean,lbd_pool_updates
500,0.91,0.7647999999999999,0.7681989479308197,0.24879080459770117,0.2394310344827586,0.7541428571428571,0.2406666666666667,20,0.5,0,0,0.8202163703376514,0.7710290787486288,0.7715584025072075,0.7660731148069745,0,0,,,,,0
1000,0.94,0.7565666666666666,0.7294035578356354,0.27501839080459767,0.2540737777777776,0.7406285714285713,0.2779287784679089,20,0.5,0,0,0.7922809502426272,0.8961807213140774,0.7993632686457989,0.7541567064464376,0,0,,,,,0
1500,0.92,0.7574,0.7221399371518321,0.27658850574712646,0.2610385740996167,0.7414142857142858,0.279367701863354,20,0.5,0,0,0.7581392809919222,0.7151158510366274,0.6889782701575641,0.6912067038527323,385,200,0.24690875236321835,0.952051632435133,0.0036654191490247084,0.8332216157211169,15716
2000,0.94,0.7576666666666669,0.7821159882982137,0.27605057471264366,0.24983775453670487,0.7417428571428571,0.27867080745341616,20,0.5,0,0,0.6805702430489181,0.8001704052452041,0.6745161598704605,0.717465023157931,835,430,0.2591610058709456,0.9531667331751668,0.015775977436854417,0.8419332829892879,31454
2500,0.96,0.7576,0.6853793455902444,0.2770390804597701,0.24018397899544497,0.7417142857142857,0.2795287784679089,20,0.5,0,0,0.765772872931844,0.6965930955422028,0.6956224993649507,0.6708567521732157,1255,650,0.26447364141986257,0.9523859080765874,0.025678736293552936,0.8463185231180446,49738
3000,0.93,0.7567,0.7909737303442035,0.2780114942528736,0.2919054156364723,0.7403000000000001,0.28067536231884055,20,0.5,0,0,0.7979391585497845,0.8212488435183014,0.7718220304211446,0.7716393955870854,1576,798,0.2775355031401854,0.9502606650919927,0.021564225804481942,0.8410842150807785,66089
3500,0.94,0.7582000000000001,0.791074903691483,0.27810114942528735,0.32325652347860667,0.7415285714285714,0.28103395445134577,20,0.5,0,0,0.7840634707033851,0.8064881427807413,0.7548448463212617,0.7618593452652268,1845,988,0.2738620535394577,0.9533178065257188,0.02155112383252465,0.8416120455117106,82074
4000,0.72,0.7594666666666668,0.799019620908746,0.2778206896551724,0.2958473676072534,0.7430000000000001,0.28075942028985507,20,0.5,0,0,0.8818208414295707,0.8083236384106577,0.8011430532730197,0.791951561893555,2166,1201,0.27381194616998644,0.9567093735054287,0.028298434843360375,0.8457011558988032,99891
4500,0.75,0.7613333333333333,0.894377315289128,0.2768827586206897,0.26486498193530883,0.7452714285714286,0.279367701863354,20,0.5,0,0,0.8999209269762013,0.933288312366321,0.8886321094570984,0.884704940585994,2342,1335,0.2755793080600499,0.9583796416212227,0.023202020859111338,0.8468992295071239,117481
5000,0.93,0.7607333333333333,0.6555276468331146,0.276951724137931,0.23940516960145275,0.7444571428571429,0.2795569358178054,20,0.5,0,0,0.74986415690511,0.7114718151638478,0.6777386972335929,0.6374587911435354,2553,1490,0.2734588015944554,0.9588233670747063,0.019545014646625815,0.8467938534571554,136219
5500,0.94,0.7608333333333335,0.6720266072960658,0.27731264367816094,0.2668821131426308,0.7446142857142858,0.2797320910973085,20,0.5,0,0,0.46378263896739463,0.7500000000000001,0.5099531494235093,0.5660597712757517,2768,1634,0.2741761516232969,0.9585169375026372,0.02083284497878135,0.8463812930493878,154312
6000,0.93,0.7608666666666668,0.6925410064493815,0.2775632183908046,0.31089719595201526,0.7443857142857143,0.2798521739130435,20,0.5,0,0,0.766761901352766,0.6565663792455201,0.6782683605101051,0.6656177382832028,2991,1733,0.2904248726107545,0.9576441808232541,0.02088283066532246,0.8436679955333622,166260
6500,0.95,0.7605999999999999,0.7165948216423229,0.2776873563218391,0.31996215943227824,0.7437999999999999,0.2800505175983437,20,0.5,0,0,0.9380255846305339,0.6676982150603564,0.7701784000657149,0.7285246722736409,3139,1814,0.29309580951715775,0.9569698459075192,0.015204048951790368,0.8393952169302903,178472
7000,0.78,0.7615666666666667,0.8437613100108013,0.27700919540229885,0.30539099804311953,0.7454571428571429,0.27878592132505176,20,0.5,0,0,0.8790561709868692,0.9116392772430604,0.8787978063396518,0.8547376140172721,3294,1925,0.29259478829723784,0.9567947642855201,0.00906621964029835,0.8370106108947043,190964
7500,0.8,0.7611000000000001,0.7334805108385464,0.27731724137931035,0.27617814679357333,0.7449285714285715,0.27912836438923394,20,0.5,0,0,0.6976349015307448,0.6515525849669468,0.6174287676005966,0.6658803473445557,3457,2018,0.2960992325399079,0.9568609519609306,0.00580868958372477,0.8352862209515658,203271
8000,0.91,0.7615,0.8020142456137009,0.27735402298850576,0.2768924617330222,0.7448142857142859,0.2793204968944099,20,0.5,0,0,0.5602486300335191,0.7112016574121115,0.5145837191848235,0.6385409662019031,3697,2145,0.3003471276324729,0.9559723233082897,0.005333830820488255,0.8344365095544615,218671
8500,0.97,0.7615999999999999,0.7492839902826505,0.2771080459770115,0.2896610145895938,0.7447285714285714,0.2790066252587992,20,0.5,0,0,0.623144039035329,0.7734200076252749,0.5899024782296517,0.6454310213202905,3888,2238,0.29812439590726525,0.9551639380442577,0.0022648209650643365,0.833230506298842,231887
