instance,rolling_acc,active_real_acc,active_pred_acc,active_real_div,active_pred_div,pool_real_acc,pool_real_div,K,lambda,drift_count,n_swapped,mean_margin,mean_A_inst,mean_C,mean_w,lbd_updates,lbd_instances,lbd_gap_mean,lbd_conf_mean,lbd_gap_pre_mean,lbd_conf_pre_mean,lbd_pool_updates
500,0.89,0.7647999999999999,0.7681989479308197,0.24879080459770117,0.2394310344827586,0.7541428571428571,0.2406666666666667,18,0.849985641605199,0,0,0.8202163703376514,0.7710290787486288,0.7715584025072075,0.7660731148069745,0,0,,,,,0
1000,0.93,0.7565666666666666,0.7285357029226806,0.27501839080459767,0.2540737777777776,0.7406285714285713,0.2779287784679089,18,0.8499999994109615,0,0,0.7922809502426272,0.902928278099446,0.7998232404041639,0.7546706465917127,0,0,,,,,0
1500,0.95,0.7563333333333334,0.6960599511345845,0.280367816091954,0.27889218329501897,0.7396857142857144,0.28377556935817805,18,0.8499999996445361,0,0,0.7517096446290429,0.748253588589771,0.6927687462680178,0.6789431921394075,403,202,0.25185543623106244,0.9524002669640761,0.012212409130110815,0.8371073946308201,23774
2000,0.94,0.7592666666666669,0.7265601152289574,0.28016551724137934,0.3131552070424519,0.7421285714285714,0.2843730848861284,18,0.84999999978549,0,0,0.7215352573197751,0.7716844786086345,0.6741747451573495,0.6837689542224309,784,391,0.2714155423686841,0.9520297441423784,0.0242123126440971,0.841042669501705,43628
2500,0.96,0.7612333333333332,0.8093872669464449,0.2789034482758621,0.30962006813935306,0.7440142857142859,0.28318467908902695,18,0.8499999998705507,0,0,0.6666337320974968,0.8316456294415059,0.6618766959356434,0.7268256489609934,1081,557,0.26757733938912875,0.9500968618118077,0.024654278295240493,0.8419148237899756,63941
3000,0.9,0.7609333333333336,0.7526770832620387,0.2779448275862069,0.2933305139678085,0.7434999999999999,0.2829900621118013,18,0.849999999921882,0,0,0.799865413629998,0.6050557353345345,0.6611411992196072,0.6998787498795118,1335,714,0.26889097026489495,0.9533752327272358,0.027899656131920636,0.8445536140765474,83918
3500,0.96,0.7574000000000001,0.6406315769470354,0.280616091954023,0.278998839284225,0.7396571428571429,0.2846202898550725,18,0.8499999999528586,0,0,0.7254501953702369,0.6517561468033776,0.617362660600351,0.5969903408127625,1573,849,0.26799344205486064,0.9527028456258191,0.021999451250135894,0.8407041001116295,102524
4000,0.96,0.7586333333333336,0.9016545253710475,0.2802229885057471,0.27103282180547705,0.7413428571428572,0.2818343685300207,18,0.8499999999715517,0,0,0.7579568753281026,0.9048795697359792,0.7681922856480307,0.8306907492742541,1860,1010,0.26817526663336977,0.9517056279560814,0.018948545830475404,0.8389218657290538,119907
4500,0.91,0.7580333333333333,0.7414534314480794,0.28142298850574715,0.2755766841164249,0.7416285714285713,0.28011842650103524,18,0.8499999999828324,0,0,0.8529208573631263,0.7634480390157541,0.7815837633950038,0.7484890694824354,2179,1195,0.2679040274402553,0.952750088878677,0.01912010560623122,0.8406318050175252,139672
5000,0.93,0.7562,0.8668898921484981,0.2834206896551724,0.27626469675036813,0.7404857142857142,0.2803966873706005,18,0.8499999999896399,0,0,0.8195072059512561,0.9416614224065414,0.8363423407910271,0.8478084820569433,2458,1361,0.26540036482069107,0.9532627637314361,0.01717872746061678,0.841196789690713,160401
