signal,dataset,label_pct,member,signal_mean,real_accuracy
binary_relevance,LED_g,5,0,0.45461168243011363,0.4485
binary_relevance,LED_g,5,1,0.33129236453550337,0.36415
binary_relevance,LED_g,5,2,0.38592273293838,0.3943
binary_relevance,LED_g,5,3,0.42898189538638487,0.46615
binary_relevance,LED_g,5,4,0.4118489356622859,0.42265
binary_relevance,LED_g,5,5,0.38113611806689734,0.35705
binary_relevance,LED_g,5,6,0.3408865640255134,0.3195
binary_relevance,LED_g,5,7,0.4632108052089536,0.4652
binary_relevance,LED_g,5,8,0.4898918366660303,0.43615
binary_relevance,LED_g,5,9,0.4289026072428646,0.40615
binary_relevance,LED_g,5,10,0.39738781864408457,0.3692
binary_relevance,LED_g,5,11,0.4726492765739225,0.43045
binary_relevance,LED_g,5,12,0.44454030255471255,0.443
binary_relevance,LED_g,5,13,0.417549493871899,0.33735
binary_relevance,LED_g,5,14,0.42954749041715984,0.30715
binary_relevance,LED_g,5,15,0.3399982544089473,0.3315
binary_relevance,LED_g,5,16,0.4264267464345929,0.4272
binary_relevance,LED_g,5,17,0.43187352022950964,0.39945
binary_relevance,LED_g,5,18,0.3985675243605863,0.40265
binary_relevance,LED_g,5,19,0.46847035731104625,0.4393
binary_relevance,LED_g,5,20,0.3522974974919781,0.42355
binary_relevance,LED_g,5,21,0.3661536558392895,0.34735
binary_relevance,LED_g,5,22,0.30312747104239224,0.35655
binary_relevance,LED_g,5,23,0.39867440129251347,0.4131
binary_relevance,LED_g,5,24,0.47043912828028445,0.48535
binary_relevance,LED_g,5,25,0.3898655924859216,0.4038
binary_relevance,LED_g,5,26,0.3762277791894077,0.3581
binary_relevance,LED_g,5,27,0.42087786870708477,0.44345
binary_relevance,LED_g,5,28,0.4818722481485037,0.48955
binary_relevance,LED_g,5,29,0.44784813297702497,0.4104
high_order,LED_g,5,0,0.3740234072755774,0.37235
high_order,LED_g,5,1,0.43437923365126335,0.42475
high_order,LED_g,5,2,0.3365741216486389,0.3398
high_order,LED_g,5,3,0.4458726296073095,0.4474
high_order,LED_g,5,4,0.3797889674375198,0.3731
high_order,LED_g,5,5,0.3873805174794451,0.39335
high_order,LED_g,5,6,0.31565370453051766,0.3126
high_order,LED_g,5,7,0.3946380677470372,0.37815
high_order,LED_g,5,8,0.40697269011268583,0.42015
high_order,LED_g,5,9,0.4428067671588944,0.43005
high_order,LED_g,5,10,0.3700268763809126,0.37445
high_order,LED_g,5,11,0.41881269811203453,0.40535
high_order,LED_g,5,12,0.42133217992531297,0.4253
high_order,LED_g,5,13,0.3391472229996909,0.34085
high_order,LED_g,5,14,0.3287816993057648,0.323
high_order,LED_g,5,15,0.34442882003975955,0.3443
high_order,LED_g,5,16,0.4340162233038725,0.4339
high_order,LED_g,5,17,0.345066333718539,0.35745
high_order,LED_g,5,18,0.46629388628660534,0.46615
high_order,LED_g,5,19,0.3953649674353499,0.3918
high_order,LED_g,5,20,0.41538526413458987,0.40715
high_order,LED_g,5,21,0.37300064622981555,0.3779
high_order,LED_g,5,22,0.36238795989649397,0.36875
high_order,LED_g,5,23,0.469405605612692,0.46695
high_order,LED_g,5,24,0.4355080554996194,0.441
high_order,LED_g,5,25,0.47932325678210264,0.4839
high_order,LED_g,5,26,0.40008382305248885,0.41155
high_order,LED_g,5,27,0.48050059849202614,0.468
high_order,LED_g,5,28,0.48926879034293214,0.4828
high_order,LED_g,5,29,0.4205088660727346,0.4201
margin,RBF_f,5,0,0.668677955621544,0.628
margin,RBF_f,5,1,0.48774635798872346,0.5389666666666667
margin,RBF_f,5,2,0.6102257110522589,0.5788
margin,RBF_f,5,3,0.5329243480921197,0.5545333333333333
margin,RBF_f,5,4,0.6037167651821144,0.6001666666666666
margin,RBF_f,5,5,0.6766202688799254,0.6385
margin,RBF_f,5,6,0.6146221553386747,0.5794666666666667
margin,RBF_f,5,7,0.6397130226736462,0.6174666666666667
margin,RBF_f,5,8,0.6816248897360313,0.646
margin,RBF_f,5,9,0.5910572529230659,0.5878
margin,RBF_f,5,10,0.6428051603997623,0.6177666666666667
margin,RBF_f,5,11,0.5846252991802335,0.5920333333333333
margin,RBF_f,5,12,0.6930831194330996,0.6369
margin,RBF_f,5,13,0.544320413485587,0.5669666666666666
margin,RBF_f,5,14,0.6405179298642477,0.6131333333333333
margin,RBF_f,5,15,0.5913887658925238,0.6023
margin,RBF_f,5,16,0.6678523750584107,0.6377666666666667
margin,RBF_f,5,17,0.6902625160678406,0.6368666666666667
margin,RBF_f,5,18,0.6065146338767035,0.6118666666666667
margin,RBF_f,5,19,0.6011253724264579,0.5906666666666667
margin,RBF_f,5,20,0.6602400918951391,0.6404333333333333
margin,RBF_f,5,21,0.5908409276249942,0.5908666666666667
margin,RBF_f,5,22,0.6250120976910057,0.6400666666666667
margin,RBF_f,5,23,0.6616576880976744,0.6262666666666666
margin,RBF_f,5,24,0.6754329996262824,0.6605333333333333
margin,RBF_f,5,25,0.6099871610684231,0.5846666666666667
margin,RBF_f,5,26,0.6238108837978531,0.6056666666666667
margin,RBF_f,5,27,0.5736908659042497,0.5845
margin,RBF_f,5,28,0.6344918314866905,0.6112
margin,RBF_f,5,29,0.6729862457979061,0.6168666666666667
binary_relevance,RBF_f,5,0,0.6139813646339433,0.6233
binary_relevance,RBF_f,5,1,0.5799769793373267,0.58565
binary_relevance,RBF_f,5,2,0.5404810042693806,0.53785
binary_relevance,RBF_f,5,3,0.5620132214238556,0.5932
binary_relevance,RBF_f,5,4,0.5727110549570397,0.60545
binary_relevance,RBF_f,5,5,0.6082899529750389,0.64665
binary_relevance,RBF_f,5,6,0.5534801937807946,0.58435
binary_relevance,RBF_f,5,7,0.5805735550540098,0.5932
binary_relevance,RBF_f,5,8,0.6455617840971665,0.66435
binary_relevance,RBF_f,5,9,0.6387161570317418,0.62335
binary_relevance,RBF_f,5,10,0.5914062676340627,0.5913
binary_relevance,RBF_f,5,11,0.5973817532420955,0.58345
binary_relevance,RBF_f,5,12,0.5628343866609407,0.59
binary_relevance,RBF_f,5,13,0.5685253271288266,0.59775
binary_relevance,RBF_f,5,14,0.5866797889979942,0.60805
binary_relevance,RBF_f,5,15,0.5768681128955323,0.6043
binary_relevance,RBF_f,5,16,0.6312736096351271,0.6488
binary_relevance,RBF_f,5,17,0.6229300479465509,0.6333
binary_relevance,RBF_f,5,18,0.5748826156862694,0.5878
binary_relevance,RBF_f,5,19,0.6024288364383721,0.62865
binary_relevance,RBF_f,5,20,0.6316610693272575,0.643
binary_relevance,RBF_f,5,21,0.584700599084247,0.57665
binary_relevance,RBF_f,5,22,0.6178745839286739,0.63305
binary_relevance,RBF_f,5,23,0.5986121140343216,0.6459
binary_relevance,RBF_f,5,24,0.6269268347385322,0.6633
binary_relevance,RBF_f,5,25,0.6551513632377215,0.64065
binary_relevance,RBF_f,5,26,0.5988651563165563,0.6144
binary_relevance,RBF_f,5,27,0.5778651717611101,0.611
binary_relevance,RBF_f,5,28,0.5623377531521226,0.55945
binary_relevance,RBF_f,5,29,0.6086643566229958,0.61835
high_order,RBF_f,5,0,0.6017945961829566,0.6054
high_order,RBF_f,5,1,0.6026691541820066,0.5859
high_order,RBF_f,5,2,0.558256596481218,0.5612
high_order,RBF_f,5,3,0.5742736895695096,0.5619
high_order,RBF_f,5,4,0.5981554867680418,0.59015
high_order,RBF_f,5,5,0.6588950285681989,0.6447
high_order,RBF_f,5,6,0.5689582819176722,0.57125
high_order,RBF_f,5,7,0.616991503551742,0.60385
high_order,RBF_f,5,8,0.6573226920767687,0.64725
high_order,RBF_f,5,9,0.6194258285076824,0.62365
high_order,RBF_f,5,10,0.5694918217007071,0.5628
high_order,RBF_f,5,11,0.6493056470317999,0.64435
high_order,RBF_f,5,12,0.6155467986005358,0.61305
high_order,RBF_f,5,13,0.5880042685901979,0.5873
high_order,RBF_f,5,14,0.6126148902770597,0.58895
high_order,RBF_f,5,15,0.6425405964831138,0.6409
high_order,RBF_f,5,16,0.6494471849139314,0.6425
high_order,RBF_f,5,17,0.6513703540598043,0.6461
high_order,RBF_f,5,18,0.6145804559808224,0.6108
high_order,RBF_f,5,19,0.5925320627862704,0.59775
high_order,RBF_f,5,20,0.6086897263258696,0.6012
high_order,RBF_f,5,21,0.5979861700466368,0.59465
high_order,RBF_f,5,22,0.6429507543266285,0.6305
high_order,RBF_f,5,23,0.6490681599439587,0.65305
high_order,RBF_f,5,24,0.6655311482021585,0.6605
high_order,RBF_f,5,25,0.6572264175517717,0.646
high_order,RBF_f,5,26,0.6314241100790677,0.62575
high_order,RBF_f,5,27,0.6698595877291634,0.65925
high_order,RBF_f,5,28,0.5414280836768681,0.52815
high_order,RBF_f,5,29,0.5943276229503739,0.5899
margin,RBF_m,5,0,0.6138850130169817,0.6082333333333333
margin,RBF_m,5,1,0.5620222452103413,0.5782
margin,RBF_m,5,2,0.6060678719550945,0.6266666666666667
margin,RBF_m,5,3,0.6487335227092825,0.6122666666666666
margin,RBF_m,5,4,0.6274123191653438,0.6087666666666667
margin,RBF_m,5,5,0.6850493359402504,0.6458
margin,RBF_m,5,6,0.6570437962648323,0.6160333333333333
margin,RBF_m,5,7,0.6124556761386813,0.6195333333333334
margin,RBF_m,5,8,0.6396410413956289,0.6220333333333333
margin,RBF_m,5,9,0.6104887340263401,0.5986333333333334
margin,RBF_m,5,10,0.6353726045665004,0.6230333333333333
margin,RBF_m,5,11,0.6277950536227979,0.6314
margin,RBF_m,5,12,0.6194416100288812,0.5983666666666667
margin,RBF_m,5,13,0.6334054821781445,0.5954666666666667
margin,RBF_m,5,14,0.5581691118734918,0.5855333333333334
margin,RBF_m,5,15,0.6249764480535901,0.6040333333333333
margin,RBF_m,5,16,0.6822857501733542,0.6386333333333334
margin,RBF_m,5,17,0.6329838293668094,0.5765666666666667
margin,RBF_m,5,18,0.5889935220419577,0.5722
margin,RBF_m,5,19,0.5628127056302411,0.5744
margin,RBF_m,5,20,0.5991887296282645,0.5856333333333333
margin,RBF_m,5,21,0.5954822178547743,0.5893666666666667
margin,RBF_m,5,22,0.6322322177510733,0.6024333333333334
margin,RBF_m,5,23,0.5330481622514553,0.5926
margin,RBF_m,5,24,0.6436115994795252,0.6179
margin,RBF_m,5,25,0.5932788915258377,0.5835333333333333
margin,RBF_m,5,26,0.5182605124585588,0.5665
margin,RBF_m,5,27,0.6501139285991387,0.6206
margin,RBF_m,5,28,0.6306294857385014,0.6106333333333334
margin,RBF_m,5,29,0.5615038846656344,0.5515333333333333
binary_relevance,RBF_m,5,0,0.63219578412443,0.66705
binary_relevance,RBF_m,5,1,0.6169663000071919,0.63705
binary_relevance,RBF_m,5,2,0.6328310842773299,0.66325
binary_relevance,RBF_m,5,3,0.5892803673040775,0.6079
binary_relevance,RBF_m,5,4,0.6145956785320754,0.66835
binary_relevance,RBF_m,5,5,0.6624253040226159,0.6887
binary_relevance,RBF_m,5,6,0.6244752605703373,0.65495
binary_relevance,RBF_m,5,7,0.5948395167503804,0.59705
binary_relevance,RBF_m,5,8,0.6248772285618759,0.62415
binary_relevance,RBF_m,5,9,0.6510426002939378,0.6735
binary_relevance,RBF_m,5,10,0.6616408396149822,0.6835
binary_relevance,RBF_m,5,11,0.6466056097646231,0.6458
binary_relevance,RBF_m,5,12,0.59901655704186,0.6185
binary_relevance,RBF_m,5,13,0.5820408654460435,0.60095
binary_relevance,RBF_m,5,14,0.5695988519393976,0.60845
binary_relevance,RBF_m,5,15,0.6125337126706776,0.63
binary_relevance,RBF_m,5,16,0.6365634148012083,0.6711
binary_relevance,RBF_m,5,17,0.5804409012378101,0.62555
binary_relevance,RBF_m,5,18,0.5735157447881296,0.5795
binary_relevance,RBF_m,5,19,0.5839147380053077,0.6165
binary_relevance,RBF_m,5,20,0.576759003762298,0.5868
binary_relevance,RBF_m,5,21,0.6532084759868063,0.66345
binary_relevance,RBF_m,5,22,0.6270174418114398,0.66265
binary_relevance,RBF_m,5,23,0.609176034064866,0.62475
binary_relevance,RBF_m,5,24,0.646851715319481,0.6783
binary_relevance,RBF_m,5,25,0.6522382860910919,0.6763
binary_relevance,RBF_m,5,26,0.5738397430934694,0.57905
binary_relevance,RBF_m,5,27,0.5706842375233676,0.5728
binary_relevance,RBF_m,5,28,0.5900850564763332,0.5926
binary_relevance,RBF_m,5,29,0.6020774267386647,0.6228
high_order,RBF_m,5,0,0.6274577751337435,0.61145
high_order,RBF_m,5,1,0.6043345314233332,0.60185
high_order,RBF_m,5,2,0.604444212498446,0.59325
high_order,RBF_m,5,3,0.5915924950691464,0.59415
high_order,RBF_m,5,4,0.5781329957524431,0.56055
high_order,RBF_m,5,5,0.6379916400313145,0.6418
high_order,RBF_m,5,6,0.5875169566723867,0.58615
high_order,RBF_m,5,7,0.622874950463546,0.6227
high_order,RBF_m,5,8,0.6465033525065752,0.62755
high_order,RBF_m,5,9,0.6690011399517767,0.6665
high_order,RBF_m,5,10,0.6373936683015432,0.63845
high_order,RBF_m,5,11,0.6107141602509423,0.61185
high_order,RBF_m,5,12,0.58363995013737,0.5694
high_order,RBF_m,5,13,0.5617540429226879,0.5574
high_order,RBF_m,5,14,0.6111964615677483,0.61165
high_order,RBF_m,5,15,0.6030502427686472,0.6033
high_order,RBF_m,5,16,0.618951455071033,0.609
high_order,RBF_m,5,17,0.6290977141969372,0.60755
high_order,RBF_m,5,18,0.6145250845878035,0.60785
high_order,RBF_m,5,19,0.5769256732892478,0.5772
high_order,RBF_m,5,20,0.6331041016087402,0.6049
high_order,RBF_m,5,21,0.6322236967949779,0.62715
high_order,RBF_m,5,22,0.5967391517374665,0.58375
high_order,RBF_m,5,23,0.6158092040041171,0.6111
high_order,RBF_m,5,24,0.6198706029786728,0.6063
high_order,RBF_m,5,25,0.5668357736073202,0.57255
high_order,RBF_m,5,26,0.6278754661444109,0.6058
high_order,RBF_m,5,27,0.600294605280133,0.588
high_order,RBF_m,5,28,0.6410889481443912,0.6361
high_order,RBF_m,5,29,0.5847048766373307,0.5932
margin,airlines,5,0,0.5050933280235758,0.5721333333333334
margin,airlines,5,1,0.46599433198066353,0.5774
margin,airlines,5,2,0.5921337068776037,0.6011666666666666
margin,airlines,5,3,0.6080783505949762,0.6043666666666667
margin,airlines,5,4,0.5739180907307121,0.6025666666666667
margin,airlines,5,5,0.5731662421102168,0.6085333333333334
margin,airlines,5,6,0.48647365157935735,0.5805333333333333
margin,airlines,5,7,0.5535838912069512,0.5775
margin,airlines,5,8,0.6031386105103025,0.5833666666666667
margin,airlines,5,9,0.49383708160041134,0.5736666666666667
margin,airlines,5,10,0.5542550685811589,0.5892
margin,airlines,5,11,0.5538047408682611,0.5772
margin,airlines,5,12,0.5750096312716434,0.5971666666666666
margin,airlines,5,13,0.569491498587161,0.5884333333333334
margin,airlines,5,14,0.5517238158120914,0.5888666666666666
margin,airlines,5,15,0.5388369574649647,0.6002
margin,airlines,5,16,0.537870166634842,0.5917
margin,airlines,5,17,0.45841023707220374,0.5774333333333334
margin,airlines,5,18,0.5101149136812106,0.5791666666666667
margin,airlines,5,19,0.5597625277216275,0.5839333333333333
margin,airlines,5,20,0.5681543492242539,0.5746
margin,airlines,5,21,0.48165257344898393,0.5825
margin,airlines,5,22,0.5888439147251093,0.5874333333333334
margin,airlines,5,23,0.5876530324294698,0.6085
margin,airlines,5,24,0.587331899250193,0.5771
margin,airlines,5,25,0.44582920570653756,0.5805666666666667
margin,airlines,5,26,0.5451839434191842,0.6097333333333333
margin,airlines,5,27,0.5347028544602448,0.5928
margin,airlines,5,28,0.5642191978719929,0.5931333333333333
margin,airlines,5,29,0.47225589087956543,0.5828333333333333
binary_relevance,airlines,5,0,0.6014070656369248,0.59375
binary_relevance,airlines,5,1,0.5921673725784357,0.5734
binary_relevance,airlines,5,2,0.6030507689044892,0.5798
binary_relevance,airlines,5,3,0.6216622691071232,0.59115
binary_relevance,airlines,5,4,0.5934207970358661,0.57085
binary_relevance,airlines,5,5,0.6011314494854232,0.5794
binary_relevance,airlines,5,6,0.595954589641252,0.5826
binary_relevance,airlines,5,7,0.619656344852324,0.60505
binary_relevance,airlines,5,8,0.5723666444363025,0.56545
binary_relevance,airlines,5,9,0.5790277409192451,0.5785
binary_relevance,airlines,5,10,0.5796539539896639,0.57155
binary_relevance,airlines,5,11,0.5969546423631197,0.5945
binary_relevance,airlines,5,12,0.598529821698532,0.5805
binary_relevance,airlines,5,13,0.6037005479076266,0.59015
binary_relevance,airlines,5,14,0.5928266609767223,0.57955
binary_relevance,airlines,5,15,0.5719816863911076,0.5683
binary_relevance,airlines,5,16,0.6036193625692711,0.60115
binary_relevance,airlines,5,17,0.5914972584798557,0.58535
binary_relevance,airlines,5,18,0.5894640283112088,0.57095
binary_relevance,airlines,5,19,0.5952421954847691,0.57855
binary_relevance,airlines,5,20,0.5679075861736508,0.56455
binary_relevance,airlines,5,21,0.6282019247324926,0.6106
binary_relevance,airlines,5,22,0.5935011092591371,0.59205
binary_relevance,airlines,5,23,0.5873772119741602,0.5741
binary_relevance,airlines,5,24,0.6029929627313263,0.5796
binary_relevance,airlines,5,25,0.6045081292059649,0.57845
binary_relevance,airlines,5,26,0.5954855478400461,0.5806
binary_relevance,airlines,5,27,0.60615401043062,0.60505
binary_relevance,airlines,5,28,0.6156122272310502,0.60495
binary_relevance,airlines,5,29,0.6220904143960188,0.6066
high_order,airlines,5,0,0.5754916393598541,0.57475
high_order,airlines,5,1,0.5912840816590935,0.5949
high_order,airlines,5,2,0.5829325885482133,0.58715
high_order,airlines,5,3,0.6038976098345593,0.5983
high_order,airlines,5,4,0.5863087457323447,0.5803
high_order,airlines,5,5,0.5936259507505223,0.59425
high_order,airlines,5,6,0.5676039836658548,0.57255
high_order,airlines,5,7,0.576801905931905,0.57825
high_order,airlines,5,8,0.5796843404157087,0.58945
high_order,airlines,5,9,0.5760019761548054,0.5754
high_order,airlines,5,10,0.5762945648163557,0.5805
high_order,airlines,5,11,0.5897054889662191,0.59055
high_order,airlines,5,12,0.570164727652818,0.5675
high_order,airlines,5,13,0.5687647465571761,0.57345
high_order,airlines,5,14,0.5764015677871183,0.5753
high_order,airlines,5,15,0.5767215042868629,0.578
high_order,airlines,5,16,0.5757727291766555,0.5755
high_order,airlines,5,17,0.5773897479701787,0.57965
high_order,airlines,5,18,0.5849873876702041,0.58165
high_order,airlines,5,19,0.5654932281086221,0.5644
high_order,airlines,5,20,0.5751592728549615,0.58025
high_order,airlines,5,21,0.5719587153863162,0.57415
high_order,airlines,5,22,0.5793241140566766,0.58025
high_order,airlines,5,23,0.5821640495209023,0.58815
high_order,airlines,5,24,0.5934138018002734,0.59015
high_order,airlines,5,25,0.575077898555994,0.58175
high_order,airlines,5,26,0.5652248596873134,0.5644
high_order,airlines,5,27,0.5691132652731612,0.57415
high_order,airlines,5,28,0.5726578592507169,0.58115
high_order,airlines,5,29,0.5750841304846108,0.57755
binary_relevance,AGR_a,1,0,0.6079245342366397,0.53625
binary_relevance,AGR_a,1,1,0.6207251860484481,0.5703
binary_relevance,AGR_a,1,2,0.8508553673952818,0.6101
binary_relevance,AGR_a,1,3,0.8459806312710046,0.60095
binary_relevance,AGR_a,1,4,0.5958564139939845,0.5484
binary_relevance,AGR_a,1,5,0.8057780378878117,0.6006
binary_relevance,AGR_a,1,6,0.8591640979796648,0.6518
binary_relevance,AGR_a,1,7,0.8402413721621037,0.5962
binary_relevance,AGR_a,1,8,0.848628856664896,0.63425
binary_relevance,AGR_a,1,9,0.8485487272143364,0.6169
binary_relevance,AGR_a,1,10,0.8450269259929657,0.6064
binary_relevance,AGR_a,1,11,0.6221374621457886,0.55105
binary_relevance,AGR_a,1,12,0.8182201990634203,0.59575
binary_relevance,AGR_a,1,13,0.5856440012902021,0.56925
binary_relevance,AGR_a,1,14,0.6258329197928775,0.54805
binary_relevance,AGR_a,1,15,0.8565391405642032,0.63655
binary_relevance,AGR_a,1,16,0.614299210254103,0.57035
binary_relevance,AGR_a,1,17,0.8521944248348474,0.60515
binary_relevance,AGR_a,1,18,0.7987287124991417,0.5921
binary_relevance,AGR_a,1,19,0.5861494626879692,0.55025
binary_relevance,AGR_a,1,20,0.6330779191046954,0.5714
binary_relevance,AGR_a,1,21,0.6113315129913389,0.5378
binary_relevance,AGR_a,1,22,0.8290357732653618,0.59125
binary_relevance,AGR_a,1,23,0.7963980183511973,0.59635
binary_relevance,AGR_a,1,24,0.6255358990199864,0.5698
binary_relevance,AGR_a,1,25,0.6008975604169071,0.54305
binary_relevance,AGR_a,1,26,0.8538986390382052,0.6306
binary_relevance,AGR_a,1,27,0.6357693518407643,0.5746
binary_relevance,AGR_a,1,28,0.5952513254005461,0.5711
binary_relevance,AGR_a,1,29,0.5800841618388891,0.54365
high_order,AGR_a,1,0,0.5270556840036065,0.55665
high_order,AGR_a,1,1,0.5329872196715325,0.5503
high_order,AGR_a,1,2,0.6417161588564515,0.61275
high_order,AGR_a,1,3,0.6211434652268887,0.5976
high_order,AGR_a,1,4,0.5226555226381868,0.54805
high_order,AGR_a,1,5,0.5887852106226609,0.59905
high_order,AGR_a,1,6,0.6523429148221388,0.6312
high_order,AGR_a,1,7,0.6385718624906614,0.59735
high_order,AGR_a,1,8,0.669610183209367,0.65525
high_order,AGR_a,1,9,0.6075619690746069,0.60415
high_order,AGR_a,1,10,0.6143620593911037,0.60145
high_order,AGR_a,1,11,0.5499759675923734,0.55535
high_order,AGR_a,1,12,0.6194459654470905,0.6064
high_order,AGR_a,1,13,0.5715417670985684,0.579
high_order,AGR_a,1,14,0.5680346495904028,0.56455
high_order,AGR_a,1,15,0.6728094801383093,0.6739
high_order,AGR_a,1,16,0.532194057369791,0.5285
high_order,AGR_a,1,17,0.621150008915551,0.61175
high_order,AGR_a,1,18,0.6066264412829653,0.58585
high_order,AGR_a,1,19,0.5489732485707849,0.57275
high_order,AGR_a,1,20,0.5714154745742679,0.5579
high_order,AGR_a,1,21,0.5223310417836532,0.5324
high_order,AGR_a,1,22,0.6216028415648267,0.6005
high_order,AGR_a,1,23,0.6123533731512726,0.60945
high_order,AGR_a,1,24,0.5562391928002238,0.5701
high_order,AGR_a,1,25,0.5366875377571211,0.52985
high_order,AGR_a,1,26,0.6651517712367698,0.63015
high_order,AGR_a,1,27,0.5814919954042882,0.57345
high_order,AGR_a,1,28,0.5343871023824438,0.54215
high_order,AGR_a,1,29,0.5392553572246804,0.5385
binary_relevance,AGR_g,1,0,0.6067672695957125,0.58495
binary_relevance,AGR_g,1,1,0.6085363972646184,0.6115
binary_relevance,AGR_g,1,2,0.86073479360044,0.67485
binary_relevance,AGR_g,1,3,0.8526428931385279,0.667
binary_relevance,AGR_g,1,4,0.576552820199728,0.591
binary_relevance,AGR_g,1,5,0.8060615578740835,0.65025
binary_relevance,AGR_g,1,6,0.8527360988885164,0.63965
binary_relevance,AGR_g,1,7,0.8502021467268467,0.65975
binary_relevance,AGR_g,1,8,0.8482917765676975,0.66325
binary_relevance,AGR_g,1,9,0.8377923399955034,0.6532
binary_relevance,AGR_g,1,10,0.8436908526837826,0.666
binary_relevance,AGR_g,1,11,0.6184940491584595,0.61905
binary_relevance,AGR_g,1,12,0.8255215248823166,0.64475
binary_relevance,AGR_g,1,13,0.5855991932660342,0.6116
binary_relevance,AGR_g,1,14,0.6286126745076385,0.58865
binary_relevance,AGR_g,1,15,0.8614370549470186,0.70115
binary_relevance,AGR_g,1,16,0.6093417454466223,0.5882
binary_relevance,AGR_g,1,17,0.8450763859808444,0.6505
binary_relevance,AGR_g,1,18,0.8058897094726563,0.64465
binary_relevance,AGR_g,1,19,0.5958396051526069,0.5997
binary_relevance,AGR_g,1,20,0.6366719500094652,0.5888
binary_relevance,AGR_g,1,21,0.5928073684442788,0.57395
binary_relevance,AGR_g,1,22,0.828203773456812,0.635
binary_relevance,AGR_g,1,23,0.7885987251043319,0.6615
binary_relevance,AGR_g,1,24,0.6184299350738526,0.60425
binary_relevance,AGR_g,1,25,0.6040013287285692,0.592
binary_relevance,AGR_g,1,26,0.8420445291459561,0.68175
binary_relevance,AGR_g,1,27,0.6296746103428305,0.59575
binary_relevance,AGR_g,1,28,0.5933385785922408,0.59615
binary_relevance,AGR_g,1,29,0.5916611881889403,0.57545
high_order,AGR_g,1,0,0.5667305444758386,0.59365
high_order,AGR_g,1,1,0.6107991331743077,0.6079
high_order,AGR_g,1,2,0.7057036862740294,0.6613
high_order,AGR_g,1,3,0.6706198996305466,0.66505
high_order,AGR_g,1,4,0.5704896260851994,0.59855
high_order,AGR_g,1,5,0.6119793236518278,0.6382
high_order,AGR_g,1,6,0.7020761712621898,0.67785
high_order,AGR_g,1,7,0.6887296896524727,0.66325
high_order,AGR_g,1,8,0.6847272386619822,0.6852
high_order,AGR_g,1,9,0.6546066941836849,0.6456
high_order,AGR_g,1,10,0.6415039832608774,0.6431
high_order,AGR_g,1,11,0.6104116234753281,0.60725
high_order,AGR_g,1,12,0.6452449234489351,0.6477
high_order,AGR_g,1,13,0.5888950475571677,0.6045
high_order,AGR_g,1,14,0.6235361490475014,0.613
high_order,AGR_g,1,15,0.7050558864701539,0.6953
high_order,AGR_g,1,16,0.5724709991255775,0.58735
high_order,AGR_g,1,17,0.674111424558051,0.6257
high_order,AGR_g,1,18,0.6858540102593601,0.66255
high_order,AGR_g,1,19,0.6005740371312946,0.60825
high_order,AGR_g,1,20,0.6014779860930517,0.5856
high_order,AGR_g,1,21,0.5813951072920114,0.592
high_order,AGR_g,1,22,0.6629369414094836,0.6404
high_order,AGR_g,1,23,0.6804123959360644,0.64955
high_order,AGR_g,1,24,0.5730685526957735,0.57755
high_order,AGR_g,1,25,0.6178512057347223,0.6294
high_order,AGR_g,1,26,0.6621228180510923,0.6695
high_order,AGR_g,1,27,0.5893442422775552,0.60255
high_order,AGR_g,1,28,0.5892414117818698,0.6047
high_order,AGR_g,1,29,0.6070941890478134,0.62055
binary_relevance,CovtFD,1,0,0.6134966152505276,0.6474
binary_relevance,CovtFD,1,1,0.6620618246548421,0.65675
binary_relevance,CovtFD,1,2,0.6418171111825989,0.63555
binary_relevance,CovtFD,1,3,0.6492467435304655,0.62245
binary_relevance,CovtFD,1,4,0.6185592425662315,0.62355
binary_relevance,CovtFD,1,5,0.6647078859844842,0.64565
binary_relevance,CovtFD,1,6,0.6598606317046014,0.6432
binary_relevance,CovtFD,1,7,0.6314540369093037,0.62515
binary_relevance,CovtFD,1,8,0.6710231330528871,0.62335
binary_relevance,CovtFD,1,9,0.6358002133106968,0.65585
binary_relevance,CovtFD,1,10,0.7073476472070235,0.63465
binary_relevance,CovtFD,1,11,0.6246616993253801,0.6291
binary_relevance,CovtFD,1,12,0.5961647361081884,0.6249
binary_relevance,CovtFD,1,13,0.6255255815783799,0.62885
binary_relevance,CovtFD,1,14,0.5812530479378922,0.6173
binary_relevance,CovtFD,1,15,0.5263632782271891,0.6226
binary_relevance,CovtFD,1,16,0.576098016614014,0.64955
binary_relevance,CovtFD,1,17,0.6760687450811735,0.63155
binary_relevance,CovtFD,1,18,0.6615759841825861,0.6261
binary_relevance,CovtFD,1,19,0.6564098202792639,0.64825
binary_relevance,CovtFD,1,20,0.6415734582851793,0.6421
binary_relevance,CovtFD,1,21,0.6361807438355362,0.6262
binary_relevance,CovtFD,1,22,0.5994802764681857,0.6273
binary_relevance,CovtFD,1,23,0.647889205241649,0.6522
binary_relevance,CovtFD,1,24,0.6754371688456711,0.65145
binary_relevance,CovtFD,1,25,0.5998396878798429,0.61365
binary_relevance,CovtFD,1,26,0.6510945568447314,0.63495
binary_relevance,CovtFD,1,27,0.6239197748662826,0.6213
binary_relevance,CovtFD,1,28,0.6736481526152934,0.63915
binary_relevance,CovtFD,1,29,0.6221448218206489,0.64805
high_order,CovtFD,1,0,0.6589114422779939,0.64
