estimator,dataset,label_pct,ground_truth,estimate
plain,AGR_a,5,0.3322999999999998,0.3323
plain,AGR_a,5,0.33365,0.33365
plain,AGR_a,5,0.3225,0.3225
plain,AGR_a,5,0.3257000000000001,0.3257
plain,AGR_a,5,0.3470000000000001,0.347
plain,AGR_a,5,0.3127,0.3127
plain,AGR_a,5,0.35414999999999996,0.35415
plain,AGR_a,5,0.3163499999999999,0.31635
plain,AGR_a,5,0.3527999999999998,0.3528
plain,AGR_a,5,0.3537499999999999,0.35375
plain,AGR_a,5,0.34040000000000004,0.3404
plain,AGR_a,5,0.3373999999999999,0.3374
plain,AGR_a,5,0.3565499999999999,0.35655
plain,AGR_a,5,0.3588000000000001,0.3588
plain,AGR_a,5,0.3611,0.3611
plain,AGR_a,5,0.38125,0.38125
plain,AGR_a,5,0.3204,0.3204
plain,AGR_a,5,0.3388500000000001,0.33885
plain,AGR_a,5,0.37670000000000015,0.3767
plain,AGR_a,5,0.3267,0.3267
plain,AGR_a,5,0.3658000000000001,0.3658
plain,AGR_a,5,0.3659000000000001,0.3659
plain,AGR_a,5,0.35325000000000006,0.35325
plain,AGR_a,5,0.3639499999999999,0.36395
plain,AGR_a,5,0.3735999999999998,0.3736
plain,AGR_a,5,0.3174499999999998,0.31745
plain,AGR_a,5,0.3467499999999998,0.34675
plain,AGR_a,5,0.3547,0.3547
plain,AGR_a,5,0.37315,0.37315
plain,AGR_a,5,0.3600500000000001,0.36005
plain,AGR_a,5,0.34589999999999976,0.3459
plain,AGR_a,5,0.3183499999999999,0.31835
plain,AGR_a,5,0.3334999999999999,0.3335
plain,AGR_a,5,0.35765,0.35765
plain,AGR_a,5,0.31305000000000005,0.31305
plain,AGR_a,5,0.34865,0.34865
plain,AGR_a,5,0.37825,0.37825
plain,AGR_a,5,0.3191999999999998,0.3192
plain,AGR_a,5,0.3499,0.3499
plain,AGR_a,5,0.3448499999999999,0.34485
plain,AGR_a,5,0.3346,0.3346
plain,AGR_a,5,0.32565,0.32565
plain,AGR_a,5,0.29820000000000024,0.2982
plain,AGR_a,5,0.34319999999999995,0.3432
plain,AGR_a,5,0.3204499999999999,0.32045
plain,AGR_a,5,0.2649999999999999,0.265
plain,AGR_a,5,0.2884500000000001,0.28845
plain,AGR_a,5,0.29580000000000006,0.2958
plain,AGR_a,5,0.2479,0.2479
plain,AGR_a,5,0.3370000000000002,0.337
plain,AGR_a,5,0.3377000000000001,0.3377
plain,AGR_a,5,0.3061499999999999,0.30615
plain,AGR_a,5,0.29764999999999997,0.29765
plain,AGR_a,5,0.35009999999999986,0.3501
plain,AGR_a,5,0.3529499999999999,0.35295
plain,AGR_a,5,0.3582000000000001,0.3582
plain,AGR_a,5,0.33919999999999995,0.3392
